z dist z_err dist_err
1.445037531202849612e+00 9.212824278202946360e+00 2.338967294646030481e-01 1.241332590895515064e+00
1.246453752057444131e+00 1.097040228023367625e+01 2.424300110503524452e-01 1.362347005612231765e+00
3.164894026079908551e-01 2.074346088023677925e+00 1.452523990183164082e-01 2.782345168891161569e-01
1.447012940678216619e+00 7.925881668285623682e+00 2.223024075197490568e-01 1.084878036905714493e+00
5.857684905590995195e-01 4.354198217188988806e+00 1.723405713951497720e-01 5.153746990548041529e-01
1.315161272385347413e+00 9.016591986981024931e+00 2.478721627782514703e-01 1.442129881423794613e+00
1.280052884460166629e+00 1.045405979540654151e+01 2.268006122844676564e-01 1.144488725490547143e+00
9.619173096094771891e-01 5.674353892675896738e+00 1.766019825730148762e-01 5.573070727829819715e-01
1.217890889685498745e+00 8.312383975458502050e+00 2.283325913406860919e-01 1.165105512262358367e+00
7.550041402570153437e-01 6.069009672597116101e+00 1.807527741155900980e-01 5.993478687077862244e-01
1.082370701076970310e+00 8.139339115618746234e+00 2.090004268957225964e-01 9.166574288176938534e-01
1.297092988776640921e+00 1.208433408909907314e+01 2.778253987310082551e-01 1.917798406457583704e+00
8.370430792955010357e-01 1.045656260771220225e+01 2.328681665747634466e-01 1.227082324539808367e+00
1.377522375028563673e+00 8.130104738685217214e+00 2.069070113550135481e-01 8.912793674331477289e-01
1.071992993353619639e+00 1.166141205923624291e+01 2.533771805795267951e-01 1.524904079659764156e+00
1.250237678855998791e+00 8.656792563327227796e+00 2.243052644535827589e-01 1.111249840422893209e+00
1.024690324457195434e+00 1.062640829016429933e+01 2.362784865308463766e-01 1.274608254911422822e+00
1.310715180941631530e+00 1.432705699523768317e+01 2.680923859282675070e-01 1.756422255309526781e+00
1.474761378050313487e+00 8.108835641407244665e+00 2.559870027149974692e-01 1.564874497489828764e+00
1.353965610553402144e+00 9.208598538289642477e+00 2.267564085807298735e-01 1.143896224373770920e+00
9.936645113610234059e-01 6.123571149417507797e+00 2.034493426480407097e-01 8.500151092370881178e-01
1.086915560260913294e+00 9.722514248613547849e+00 2.227921658661477233e-01 1.091301491780668931e+00
1.379355296147693810e+00 1.013175754970303011e+01 2.317182336519956198e-01 1.211236079298085411e+00
3.651934085659212514e-01 5.505385295481311836e+00 1.859008882432868492e-01 6.531267066239049290e-01
1.254749617074595092e+00 1.038533691567417705e+01 2.406812509251275434e-01 1.337141001466657819e+00
4.147464278635970558e-01 3.172264645762684854e+00 1.529114820183365975e-01 3.400878209104669647e-01
1.024361048857731493e+00 7.488784467653490928e+00 2.118640442246469413e-01 9.518550014585589469e-01
9.022912572413901433e-01 8.231244172192518249e+00 2.395288758254905392e-01 1.320645568546747972e+00
1.235986571115868404e+00 1.411403135197856251e+01 2.610848227666411892e-01 1.644304397167935194e+00
8.369555904791704526e-01 8.700913261961369827e+00 2.050331248432247788e-01 8.688152946406000332e-01
2.676458043552562005e-01 2.741112389051406417e+00 1.409200992418374321e-01 2.450883507149933249e-01
1.269077454595136434e+00 8.781619667523511197e+00 2.010824310407190174e-01 8.222366828951936935e-01
1.364528807901121299e+00 6.436778952915408247e+00 1.894331611253724512e-01 6.910722359934906578e-01
1.181407041490020182e+00 5.841084124309873893e+00 2.004563823355091923e-01 8.149529780392623657e-01
1.336838741601058089e+00 8.795268245274261432e+00 2.300525325322117232e-01 1.188442566274996892e+00
7.978267913365274522e-01 9.066403360383063159e+00 2.090143724363145994e-01 9.168274867405979967e-01
1.417322402586496999e+00 7.920211253058701217e+00 2.106783907764196995e-01 9.372141524736438134e-01
1.377152773296919985e+00 1.061505287782252438e+01 2.370582254796491373e-01 1.285586295721198535e+00
7.944173041373573385e-01 4.569641078927625166e+00 1.752302919959562999e-01 5.436735753104475766e-01
4.230392483814751636e-01 3.998058165052008395e+00 1.536850276713291885e-01 3.465644420442093310e-01
3.887598752573668826e-01 2.039526922479522941e+00 1.393454526154294104e-01 2.333728700714600424e-01
1.154817730673737719e+00 1.453763140992568736e+01 2.502085366914707509e-01 1.477005384745714966e+00
1.483117785801137511e+00 1.070686111843832222e+01 2.648452031996130218e-01 1.704046138578177549e+00
6.413970595134963482e-01 5.206856705531922813e+00 1.968592204431417192e-01 7.736186650898327910e-01
1.343439236872339793e+00 1.028140340746832848e+01 2.420564548666591931e-01 1.356945101841415591e+00
1.432732985586935737e+00 1.558194533211637989e+01 2.729171428261475962e-01 1.835594923558340863e+00
9.145781042361493807e-01 5.867421221842655576e+00 2.023758334844218965e-01 8.373690484110555277e-01
1.410767798351550528e+00 1.385400222836800310e+01 2.856399356449286775e-01 2.052143175040436862e+00
1.417010512117195420e+00 8.903662614097257233e+00 2.110026531302492403e-01 9.412087580600635439e-01
1.270946639942355239e+00 6.361411163874156394e+00 1.963053288189539336e-01 7.673321924568252683e-01
1.282451863049385965e+00 1.075833264572556658e+01 2.271748098047670084e-01 1.149509761188487245e+00
1.149391290062959037e+00 8.999227993812358051e+00 2.254426082991423663e-01 1.126347015538210039e+00
1.211396076772239816e+00 8.906372971463522248e+00 2.427336688490130678e-01 1.366745172592569002e+00
1.214345480659679621e+00 7.687723993047517190e+00 2.205637225093743659e-01 1.062206133732350066e+00
6.719294716254744504e-01 4.010590556402046758e+00 1.692134123607293428e-01 4.853974833364182451e-01
1.112830328869652607e+00 6.182426304252473415e+00 1.826486753606301194e-01 6.189424526347147015e-01
9.777593936851931566e-01 9.495224667412546893e+00 2.206115020405305660e-01 1.062826413316212415e+00
1.073067201567163842e+00 1.066612749864429865e+01 2.426632829001529323e-01 1.365725142764127931e+00
1.238594133357534544e+00 8.823363843115624050e+00 2.315935418367552900e-01 1.209523233837190404e+00
1.388050803946765610e+00 2.166000062413851168e+01 2.901268314908253543e-01 2.131211006309035927e+00
5.338248187041902959e-01 3.503835219461622241e+00 1.581328986404320069e-01 3.846175286021225603e-01
1.322902810936832152e+00 8.307608148741982390e+00 2.251467783927771638e-01 1.122411668155959941e+00
8.673802266500738600e-01 4.863064680005773077e+00 1.869935164725519128e-01 6.647734067922813628e-01
1.365696697201016940e+00 9.883912740863539881e+00 2.277522848175415060e-01 1.157277139500220597e+00
7.901218133589080761e-01 8.272241838239132505e+00 2.248776513245492881e-01 1.118836722442567044e+00
7.976427581596652328e-01 7.660328676006217030e+00 2.187363267545984480e-01 1.038599293114098598e+00
1.108620032583488957e+00 8.399816576845624994e+00 2.179862645900938201e-01 1.028975556391686474e+00
1.371609813872550321e+00 1.086343301702889796e+01 2.405640931062139609e-01 1.335459817838981156e+00
6.582058071347522965e-01 2.397123012695727695e+00 1.491965493028538092e-01 3.095698336409802298e-01
1.286325076859765826e+00 1.490670082722356327e+01 2.633718715984159076e-01 1.680522551834527256e+00
9.926181872403346818e-01 7.940269340673697052e+00 2.103405967843079150e-01 9.330604522417407232e-01
1.348298980932069790e+00 1.029030171344196987e+01 2.516729979040318033e-01 1.499057006518905943e+00
9.095146365556013857e-01 7.818068000251243710e+00 2.001679594936363604e-01 8.116063164189732948e-01
7.497158725295409720e-01 3.708922689570977926e+00 1.693218399626897352e-01 4.864256095777489408e-01
1.394210682554416714e+00 1.074169195102913221e+01 2.469073373048935593e-01 1.427837151871553134e+00
5.159537108564734575e-01 4.155370620412536908e+00 1.638333519242676783e-01 4.354021619009941224e-01
1.043820255659920537e+00 5.568533188834544845e+00 1.786523250139913088e-01 5.779262858772181710e-01
8.015866014570487419e-01 5.708077841895895510e+00 1.941557224249639002e-01 7.431326275763280309e-01
1.462450996645543677e+00 9.338941069583647447e+00 2.373161127152756400e-01 1.289226272302337772e+00
1.161684278344985000e+00 6.580797547286116433e+00 2.051768197944266459e-01 8.705294534765380954e-01
1.146562924058913913e+00 7.283837792157933144e+00 2.094099692698525306e-01 9.216570717381157296e-01
1.455545561494883788e+00 1.099939997907986289e+01 2.448388635468786156e-01 1.397410555678242794e+00
1.053568218758005326e+00 8.659554015143898553e+00 2.062254025502251731e-01 8.830806484533328948e-01
1.304220127056291423e+00 9.812159307835097266e+00 2.232339313572323514e-01 1.097109507767956016e+00
8.042392039418355676e-01 7.055795456443491709e+00 1.864718398348247652e-01 6.592025169883278801e-01
9.657601312887392764e-01 8.161357796363160944e+00 2.082875654378220642e-01 9.079821002415437992e-01
4.091908486385054666e-01 1.972809826562404112e+00 1.419854131549720122e-01 2.531149516945948030e-01
1.231498253341904991e+00 6.194958370471961295e+00 2.114046869009937046e-01 9.461713602770426279e-01
1.106990666714059657e+00 6.855418578158492871e+00 2.078041446878224618e-01 9.021186587377467703e-01
6.916763097655038717e-01 5.949704408660271504e+00 1.907012580742928065e-01 7.049022625199721226e-01
8.718423066468130589e-01 1.081314541983619470e+01 2.441756502958135622e-01 1.387717049879704456e+00
1.460013483054816597e+00 1.105860717415702865e+01 2.937537605867299173e-01 2.196156966368797203e+00
9.293982326161699392e-01 7.477955683224879024e+00 2.146168842315205605e-01 9.862166151942752812e-01
1.026107571124220907e+00 6.082230788084061146e+00 1.913709620151964885e-01 7.122503423175237103e-01
1.083441721247209166e+00 6.119317113758362403e+00 2.047292818717391938e-01 8.651953276425587980e-01
1.223894447520083251e+00 7.536595307501800178e+00 2.158269693512626652e-01 1.001484259662475562e+00
9.444160911075125675e-01 6.680646811775632798e+00 1.988686245586255286e-01 7.965998633284455677e-01
1.288204801417810463e+00 8.079905799277874223e+00 2.061220443130327706e-01 8.818401633719692434e-01
1.237976150116063545e+00 1.518735348167751020e+01 2.629764366958195487e-01 1.674234504116074884e+00
1.295536861478741919e+00 1.082622494021899406e+01 2.346942763767410622e-01 1.252431987672219194e+00
5.549618587424074434e-01 3.060273385079958608e+00 1.497084709624084409e-01 3.137175291209283734e-01
8.984105940495048515e-01 7.891459188877596453e+00 2.169352403612273550e-01 1.015554705216062281e+00
8.114678418110914393e-01 6.079983176355388430e+00 1.825965204760021110e-01 6.184001335092116358e-01
1.255381505160914957e+00 1.140608055028546630e+01 2.718963987973962992e-01 1.818710015547041925e+00
1.161708685521833040e+00 1.151595096620641812e+01 2.680651583542065231e-01 1.755980044236787885e+00
9.440949522340378319e-01 5.394613582003747965e+00 1.746390918079996635e-01 5.378373276832291161e-01
5.777719881790984724e-01 3.545924349261964537e+00 1.547381259038700108e-01 3.554490673786832589e-01
6.682848702646151384e-01 7.529120237850657205e+00 2.061904925852820480e-01 8.826615847557044425e-01
1.135191206145234277e+00 7.920105457699706086e+00 2.110693973409858148e-01 9.420318707926890189e-01
1.244566037805702408e+00 7.333012111021107060e+00 2.075465929497882778e-01 8.990012835324608931e-01
5.374253127418138209e-01 3.582239338058533118e+00 1.646857924470866430e-01 4.431902391767907345e-01
1.429745098251808288e+00 1.385087971081301106e+01 2.561791535803267794e-01 1.567835911563568940e+00
1.377863634864436859e+00 9.931957906779528500e+00 2.318021635624673282e-01 1.212389591233620667e+00
7.683452375126386125e-01 5.383046553742868667e+00 1.868161914920314359e-01 6.628777031694336186e-01
1.475042177505177854e+00 1.481953074248383295e+01 2.553066627659622556e-01 1.554409609699939354e+00
3.442095104523588689e-01 3.264362824676863006e+00 1.583061883740785325e-01 3.861280400135831403e-01
4.445992232995716886e-01 2.043548821820658112e+00 1.346702876907291402e-01 1.996391404791666158e-01
6.511761940693432393e-01 2.691450122301820347e+00 1.470868130574397026e-01 2.926715594508858542e-01
7.144669242334609205e-01 3.813220072834640817e+00 1.632488667653364534e-01 4.300912663663232771e-01
8.560819240168997535e-01 4.824467452051766969e+00 1.693256368112049659e-01 4.864616265292972530e-01
1.331504706570391772e+00 9.989480563192376650e+00 2.193864343758257507e-01 1.046971528635589399e+00
8.330047444109606181e-01 5.617212288347758431e+00 2.038571499575806412e-01 8.548396594926817027e-01
1.007266128204040712e+00 7.469185007878947680e+00 2.187977758286908936e-01 1.039389417501259683e+00
9.096051661256255860e-01 5.463349594577605828e+00 1.775018103346889808e-01 5.663207022607718022e-01
9.102927832581443335e-01 6.694901752448370047e+00 1.919995616808720662e-01 7.191752119665983933e-01
1.468369938377045880e+00 8.837386896963318250e+00 2.344258089771470710e-01 1.248690895366832310e+00
1.165412968281910766e+00 6.333219092364227087e+00 1.991154644198875612e-01 7.994418659096454993e-01
1.212409737196523007e+00 7.148685792096443947e+00 2.236032240220617584e-01 1.101974904155452295e+00
1.136720570808265718e+00 7.514698678418914035e+00 2.213569024930396312e-01 1.072523417609832830e+00
1.422664249687945803e+00 6.746339673443296547e+00 2.139506686388795986e-01 9.778534830734305627e-01
7.080666962354114080e-01 2.034336116401406436e+00 1.426531935856866495e-01 2.581876520823960242e-01
1.204102456142723598e+00 6.879069428562155863e+00 1.982949727139756702e-01 7.900111000187600707e-01
8.527804020397808937e-01 8.230628481042709055e+00 2.240341009613087131e-01 1.107663411273725806e+00
9.128575536584391248e-01 5.137490475211872187e+00 1.905188823092821560e-01 7.029065041838633565e-01
1.300801849721207049e+00 9.062129305041779048e+00 2.452860360902397174e-01 1.403963447009208609e+00
7.348251100406593128e-01 4.675136155080608980e+00 1.792788333545954904e-01 5.842841794983472115e-01
1.477723394090767695e+00 9.644942065274213050e+00 2.384039980290937055e-01 1.304631420675154363e+00
1.105583847193330360e+00 6.141585894768320841e+00 2.010154597174413915e-01 8.214562384397114947e-01
9.414928319998121520e-01 1.039116177590030432e+01 2.449358008134623343e-01 1.398829915197655538e+00
1.214707932861696538e+00 1.103824392250557374e+01 2.595655407556851091e-01 1.620444583991118348e+00
1.335484057166970162e+00 8.833108857370671529e+00 2.404376152659785937e-01 1.333645949514937534e+00
9.382315367640698955e-01 5.909238252729556606e+00 1.907637422840466612e-01 7.055865553088210840e-01
9.215073673100959706e-01 9.284774020586709753e+00 2.086946887708553966e-01 9.129324487710954728e-01
7.778502646600431447e-01 4.125012261496650900e+00 1.609418196253382394e-01 4.093597083222793587e-01
1.190183156945329390e+00 1.235845821524386778e+01 2.448275495750421027e-01 1.397244938037185857e+00
7.416413592512570707e-01 7.996056660416197559e+00 2.160600500386341827e-01 1.004436479140061511e+00
1.395501425248460992e+00 1.164408903970792686e+01 2.616198025013735662e-01 1.652744040133253156e+00
1.322293609735151643e+00 1.881017413879371247e+01 2.801481822684635525e-01 1.957285494954744687e+00
1.245251360866851398e+00 1.275842531368994592e+01 2.656465608205240136e-01 1.716903911078140554e+00
8.258205799281672643e-01 6.932207377481221400e+00 2.079607826969812057e-01 9.040167914692209816e-01
4.936742774477396178e-01 3.230454999702443875e+00 1.586405209339279143e-01 3.890482235247426090e-01
9.968632135367214708e-01 6.431099215132173086e+00 1.952096960092772615e-01 7.549586286010825376e-01
5.655796802392660805e-01 4.634636769374492538e+00 1.758914704190148448e-01 5.502290458763500203e-01
1.248720777546602934e+00 1.011683216847734812e+01 2.239484885836312833e-01 1.106532135914167769e+00
8.063995083187203150e-01 5.726750744072087507e+00 1.813254406193072765e-01 6.052406099671556738e-01
1.203692183133905358e+00 6.146237987186364826e+00 2.064412104599349651e-01 8.856730732924670280e-01
1.476628946809708909e+00 1.009841730156608719e+01 2.389946628215922630e-01 1.313029529952753904e+00
8.345020141670267400e-01 6.771226727857929895e+00 2.110862771655319381e-01 9.422400866232434336e-01
9.739146124512554348e-01 8.044055445837976492e+00 2.231896530251941124e-01 1.096526768584799250e+00
6.076800276830175429e-01 3.239347006976969645e+00 1.574090529216169987e-01 3.783306326099347139e-01
9.391122624038725775e-01 1.518885011206944746e+01 2.785207731668796760e-01 1.929580240946896286e+00
1.293122678083239219e+00 7.950852402511209505e+00 2.297143047720786591e-01 1.183837374514360441e+00
6.389821931416619361e-01 5.031401809211262233e+00 1.825132912004731323e-01 6.175350802970472897e-01
5.081657492634708007e-01 3.552038929170242998e+00 1.585744898159053562e-01 3.884708663107717674e-01
1.033862821172937041e+00 8.361087047893704494e+00 2.410064719468666405e-01 1.341812763592988178e+00
8.877089729119462813e-01 8.452353758609060463e+00 2.059264626143618993e-01 8.794948177850540061e-01
7.058946370797157810e-01 6.199446836925179838e+00 1.902666309254539834e-01 7.001498235076941690e-01
1.314507847345497416e+00 1.016835055202467686e+01 2.511803865761526033e-01 1.491622880308435040e+00
1.372653448287779909e+00 1.508038984592390896e+01 2.824109524240024927e-01 1.996114435254737307e+00
1.116853964924642728e+00 7.677506945507286851e+00 2.041738805205542961e-01 8.585945295375002617e-01
1.039575595392113083e+00 5.444809684196590283e+00 1.843545587363079885e-01 6.367830704642116757e-01
6.687989514782793909e-01 3.877840572876377845e+00 1.680471139559178428e-01 4.743897236146558116e-01
1.434318790484160999e+00 1.541147205263495579e+01 2.958543291331796055e-01 2.234193884673891350e+00
9.008758423742514454e-01 8.401896718658605323e+00 2.111696610881137470e-01 9.432689273007668351e-01
1.219835806958206259e+00 7.873819234588203209e+00 2.240912390736429782e-01 1.108418707737123921e+00
7.931816284269090911e-01 5.270798604618391892e+00 1.865452515261265265e-01 6.599853447477108670e-01
7.796806028007176037e-01 4.636767621831038966e+00 1.635130556880821373e-01 4.324888744357778814e-01
8.046104323579196249e-01 5.552091376839757508e+00 1.802537176367988159e-01 5.942308640450455481e-01
1.321655133608118371e+00 1.101176622268025440e+01 2.695400918821940217e-01 1.780008930730883288e+00
8.041632055451973793e-01 1.273516485461038883e+01 2.508593239853455503e-01 1.486786625769368042e+00
8.318865614375754447e-01 6.074258471429252459e+00 1.978190704558387969e-01 7.845620393440183582e-01
8.407121825810186522e-01 7.309983631875169863e+00 2.288780397831412516e-01 1.172484587754163643e+00
9.217740956217992387e-01 5.655112941434722984e+00 1.851114540902725758e-01 6.447625414075838224e-01
1.419964750457182401e+00 1.150662759672495028e+01 2.445836867813059312e-01 1.393677328560005257e+00
1.441165032350312902e+00 1.102832512826049971e+01 2.531720865710909707e-01 1.521782869339985078e+00
6.163663245195706297e-01 3.102774522363673348e+00 1.602358764121497581e-01 4.030898174176371640e-01
2.576634370687593822e-01 2.665127698412272039e+00 1.428549879077975759e-01 2.597268111846567917e-01
8.622331995544367800e-01 7.842430789530423496e+00 2.001407498208601088e-01 8.112908859474813328e-01
1.230024853005505570e+00 9.018177473510478492e+00 2.188793074341577327e-01 1.040438163744709987e+00
8.143585216864799303e-01 5.030358849542175825e+00 1.776337461811265395e-01 5.676469757648996417e-01
1.006800586627859095e+00 3.938141265314650141e+00 1.810228762938768110e-01 6.021244273718030504e-01
1.007731409437823134e+00 9.898838379049797354e+00 2.364539554303601021e-01 1.277075077782680701e+00
1.338785652553204697e+00 8.455528418678570191e+00 2.239685790390909814e-01 1.106797564802422196e+00
7.259115361801189437e-01 6.153914309978841146e+00 1.896827570341998170e-01 6.937857003525160771e-01
1.440420468460045678e+00 1.316902574547252058e+01 2.468250615393712821e-01 1.426621293136810298e+00
5.932037928321870490e-01 3.406429122547957711e+00 1.635976487318931416e-01 4.332576085140252276e-01
9.645690235949772040e-01 7.606013027449470165e+00 2.158649752258388621e-01 1.001965393078194655e+00
1.075116956882470554e+00 8.921085619868556194e+00 2.343825785578830256e-01 1.248088940022036741e+00
5.448077975649694427e-01 5.046715924517699570e+00 1.842912847419463374e-01 6.361177839655762778e-01
5.486275750670546181e-01 2.790950538502975142e+00 1.478426592946067708e-01 2.986894740099532153e-01
1.257220648570307242e+00 1.152323388886853017e+01 2.350067355654095747e-01 1.256792307788106910e+00
9.036752227098512336e-01 6.371794187357739503e+00 1.916859352283693529e-01 7.157168317080345732e-01
1.062762043546498614e+00 7.850545374264765286e+00 2.023952514610597442e-01 8.375970986499864379e-01
9.357651421839349171e-01 1.008874136973292579e+01 2.445970083573796028e-01 1.393872112248717654e+00
1.394930467875771241e+00 9.550382596015017711e+00 2.382194182465560695e-01 1.302011949777668764e+00
1.168756743401626164e+00 4.684771715844240347e+00 1.840520681313266571e-01 6.336050411314698705e-01
8.492463593767407559e-01 5.770000673040461159e+00 1.876296312086687679e-01 6.715914747375382188e-01
9.217862702974701783e-01 6.114779708695760263e+00 2.164333148920128957e-01 1.009171981207082958e+00
6.483218820316797304e-01 3.236515142589050598e+00 1.604356633748386940e-01 4.048607267664224851e-01
1.009371088593889132e+00 4.524312770539948403e+00 1.913388905403345386e-01 7.118977534475856572e-01
9.947491980610130291e-01 8.046160609605005121e+00 2.251518794615025298e-01 1.122479475796273052e+00
4.837914755964409785e-01 6.830083543204204410e+00 1.859681803109761444e-01 6.538416424395494531e-01
1.085369880264621445e+00 9.632656860644452479e+00 2.048519919479826756e-01 8.666565326923783008e-01
1.301671323553869275e+00 1.060568615609811260e+01 2.421059255376357133e-01 1.357659935671736706e+00
9.652391755710383325e-01 6.837299687912542723e+00 1.871375517411549838e-01 6.663148031395115245e-01
1.142734057827284655e+00 1.050588672519626421e+01 2.403145106554714916e-01 1.331881510017043357e+00
1.400997193431210874e+00 1.231353707870970737e+01 2.750337807563122405e-01 1.870838730814203599e+00
1.036559745668393928e+00 7.211690085486098134e+00 2.165411583425405073e-01 1.010541924371769706e+00
1.345957813626217359e+00 8.729887284135873671e+00 2.402668988563718411e-01 1.331199375700492737e+00
1.067020918418079667e+00 4.786847327319272871e+00 1.852413435480757542e-01 6.461358152428626767e-01
